"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:38:10,FALSE,NA,"968404882418950144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JerseyNo10_",499,TRUE,FALSE,NA,NA
"79","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:37:56,FALSE,NA,"968404822809604097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rit20384",212,TRUE,FALSE,NA,NA
"80","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:37:52,FALSE,NA,"968404807919677441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shambhu75184081",212,TRUE,FALSE,NA,NA
"81","@rsprasad 
@narendramodi
@rashtrapatibhvn
@BJP4India
@INCIndia
@republic
@ZeeNews
@SIFKtka

We need Anti-poisoning… https://t.co/RHo8AhlVx2",FALSE,0,"rsprasad",2018-02-27 08:37:44,TRUE,NA,"968404772859490304","2222673457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imnitaj",0,FALSE,FALSE,NA,NA
"82","Why we give you vote in 2k19?
@PMOIndia  @AmitShah  @sambitswaraj  @rajnathsingh  @arunjaitley   @SushmaSwaraj  @BJP4India  @BJP4Delhi  @bjp",FALSE,0,NA,2018-02-27 08:37:36,FALSE,NA,"968404739774849024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surajs7894",0,FALSE,FALSE,NA,NA
"83","Somebody please answer this @DrGPradhan @narendramodi @BJP4India @Shehzad_Ind. It is truth but 15 lakhs + interest… https://t.co/NFAgE8QHJh",FALSE,0,NA,2018-02-27 08:37:36,TRUE,NA,"968404736994107392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smokincjoe",0,FALSE,FALSE,NA,NA
"84","@SwatiJaiHind Killing 9 children is a petty crime by another @BJP4India neta, had this neta hit any Cabinet Secreta… https://t.co/x4vd2efivK",FALSE,0,"SwatiJaiHind",2018-02-27 08:37:23,TRUE,"968331572440166405","968404684862992384","281902422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1975deepakgupta",0,FALSE,FALSE,NA,NA
"85","RT @ShahnawazBJP: Met our BJP National President @AmitShah ji in the new @BJP4India Head Office. Admire him for the way BJP has grown expon…",FALSE,0,NA,2018-02-27 08:37:22,FALSE,NA,"968404678332600321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goutamnandi9871",205,TRUE,FALSE,NA,NA
"86","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:37:14,FALSE,NA,"968404646934040576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSS1956",499,TRUE,FALSE,NA,NA
"87","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 08:37:07,FALSE,NA,"968404618039447552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imlacerci",63,TRUE,FALSE,NA,NA
"88","RT @BJP4India: Shri @AmitShah interacts with leaders of OBC community in Gulbarga, Karnataka. #ShahInKalyanaKarnataka https://t.co/lVfU8n0A…",FALSE,0,NA,2018-02-27 08:36:45,FALSE,NA,"968404526096003072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viki_005",503,TRUE,FALSE,NA,NA
"89","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:36:30,FALSE,NA,"968404463307206657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meghwanshi_p",212,TRUE,FALSE,NA,NA
"90","@AamAadmiParty Means intrested for revenue only .. why can't you act to ban  liquor..@CNNnews18 @AashishKhetan @BJP4India @ManojTiwariMP",FALSE,0,"AamAadmiParty",2018-02-27 08:36:24,FALSE,"968388354818572289","968404437483114496","711694309","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajkiran0609",0,FALSE,FALSE,NA,NA
"91","End of the day it is about unbiased content. Only that can be sustained over medium-long term. @ndtv is more… https://t.co/tsxMheQpUO",FALSE,0,NA,2018-02-27 08:36:24,TRUE,NA,"968404436434472960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jitu_Agrawal",0,FALSE,FALSE,NA,NA
"92","@narendramodi @AmitShah @BJP4India This Nautanki by the first lady of Maharashtra @fadnavis_amruta and her husband… https://t.co/8ManCbS0IZ",FALSE,0,"narendramodi",2018-02-27 08:36:20,TRUE,NA,"968404422157131778","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","letsfoootball",0,FALSE,FALSE,NA,NA
"93","RT @MODIfiedMayank: @ManojTiwariMP @narendramodi @SushmaSwaraj @BJP4India @BJP4Delhi @passportsevamea @rpodelhi @MEAIndia @MEAQuery @PMOInd…",FALSE,0,NA,2018-02-27 08:36:12,FALSE,NA,"968404385104412672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAjaySharma_BJP",1,TRUE,FALSE,NA,NA
"94","RT @BJP4India: If you see around the globe, there are very few countries where you have three important factors of economy together. They a…",FALSE,0,NA,2018-02-27 08:36:10,FALSE,NA,"968404379748323328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pravinsinh6666",93,TRUE,FALSE,NA,NA
"95","RT @vinaysreeni: Dear @BJP4India @INCIndia @NandanNilekani @SitaramYechury you are all complicit in allowing #Aadhaar to create hunger! #Aa…",FALSE,0,NA,2018-02-27 08:35:59,FALSE,NA,"968404333619429376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raghu_hegde",1,TRUE,FALSE,NA,NA
"96","@Saichandkoduru @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty Every one has… https://t.co/gDU43RF0qK",FALSE,0,"Saichandkoduru",2018-02-27 08:35:39,TRUE,"968403888930828289","968404246914768896","178699154","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siddarthsahu1",0,FALSE,FALSE,NA,NA
"97","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:35:38,FALSE,NA,"968404244234670081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashutri74",212,TRUE,FALSE,NA,NA
"98","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:35:33,FALSE,NA,"968404224567541761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Lauh_purush",499,TRUE,FALSE,NA,NA
"99","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:35:33,FALSE,NA,"968404220968751104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KeyurBrahmbhat6",323,TRUE,FALSE,NA,NA
"100","@ManojTiwariMP @narendramodi @SushmaSwaraj @BJP4India @BJP4Delhi @passportsevamea @rpodelhi @MEAIndia @MEAQuery… https://t.co/8Ak7rftYDc",FALSE,0,"ManojTiwariMP",2018-02-27 08:35:31,TRUE,"968398738149404673","968404214824120320","3314976162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ankitsagar03",0,FALSE,FALSE,NA,NA
"101","@SMedia4 @mediacrooks @BJP4India @malviyamit @sambitswaraj @byadavbjp @AmitShah Modi and Shah knows they could win… https://t.co/x8piNTJ0tf",FALSE,0,"SMedia4",2018-02-27 08:35:26,TRUE,"968385422257778689","968404191562444800","29681153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aMumukshu",0,FALSE,FALSE,NA,NA
"102","@BJP4India occupies Political Hindutva platform so dominantly, that #Shiv_Sena has decided to look for other pastur… https://t.co/WKLA8aEXHb",FALSE,0,"BJP4India",2018-02-27 08:35:17,TRUE,NA,"968404156602925056","207809313","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","SumitRathisumit",0,FALSE,FALSE,NA,NA
"103","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:35:09,FALSE,NA,"968404121958035457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ss789Singh",499,TRUE,FALSE,NA,NA
"104","RT @Abhishek__k2712: It's high time for the @BJP4India govt to make clear whether at all they're concerned about the future of students who…",FALSE,0,NA,2018-02-27 08:34:55,FALSE,NA,"968404063405658114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NirdeshNagar",19,TRUE,FALSE,NA,NA
"105","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:34:55,FALSE,NA,"968404062520598529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuvapolitics1",212,TRUE,FALSE,NA,NA
"106","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:34:14,FALSE,NA,"968403890629693441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RudraThirdEye",499,TRUE,FALSE,NA,NA
"107","@siddarthsahu1 @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty There is no cun… https://t.co/ZTMFRuRAFl",FALSE,0,"siddarthsahu1",2018-02-27 08:34:13,TRUE,"968403119842275329","968403888930828289","2191901444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saichandkoduru",0,FALSE,FALSE,NA,NA
"108","RT @BJP4India: We started off with 10 party members and now we are the largest political party in the world with 11 crore party members : S…",FALSE,0,NA,2018-02-27 08:34:13,FALSE,NA,"968403888607916033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinK07957738",390,TRUE,FALSE,NA,NA
"109","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:34:12,FALSE,NA,"968403883298054144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChandraKuanar",499,TRUE,FALSE,NA,NA
"110","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:34:05,FALSE,NA,"968403853535309824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SangameshAnga19",323,TRUE,FALSE,NA,NA
"111","RT @das_prashant777: @bjpswati @AnupriyaSPatel 
@narendramodi @BJP4India 
@AmitShah @myogiadityanath 
Let us Work Together on War
Footing H…",FALSE,0,NA,2018-02-27 08:34:02,FALSE,NA,"968403841224863744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drsunandambal",3,TRUE,FALSE,NA,NA
"112","@sagarikaghose @Inc @BJP4India He should be hanged in public",FALSE,0,"sagarikaghose",2018-02-27 08:33:35,FALSE,"968139132588515328","968403726674280448","56312411","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunilsvp11",0,FALSE,FALSE,NA,NA
"113","RT @BJP4India: BJP National President Shri @AmitShah is addressing a press conference in Gulbarga, Karnataka. https://t.co/qKmAP3U6eU",FALSE,0,NA,2018-02-27 08:33:26,FALSE,NA,"968403688350892032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KapilMi40975004",781,TRUE,FALSE,NA,NA
"114","@Saichandkoduru @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty Can you please… https://t.co/XrQlmeCK8q",FALSE,0,"Saichandkoduru",2018-02-27 08:33:12,TRUE,"968402906406821888","968403629588676609","178699154","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siddarthsahu1",0,FALSE,FALSE,NA,NA
"115","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:33:07,FALSE,NA,"968403610177384448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nch_z",323,TRUE,FALSE,NA,NA
"116","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 08:33:04,FALSE,NA,"968403600132239360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rishibagree",499,TRUE,FALSE,NA,NA
"117","RT @PervezM: @Manjeet64576767 @Khaliharaman @OfficeOfRG @BJP4India It's not fake news, we are not sanghi who are expert in spreading fake n…",FALSE,0,NA,2018-02-27 08:32:53,FALSE,NA,"968403550245146624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDkhan4114",3,TRUE,FALSE,NA,NA
"118","At Karnataka Rally, Amit Shah Mocks, Mimics Rahul Gandhi. - everyone will question your achievements for 4 years Mr… https://t.co/gschVEUwXY",FALSE,0,NA,2018-02-27 08:32:51,TRUE,NA,"968403543517532160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ftechnosys",0,FALSE,FALSE,NA,NA
"119","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:32:47,FALSE,NA,"968403526723317765",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunilsvp11",577,TRUE,FALSE,NA,NA
"120","RT @ImVeshu: @2000sanju @BJP4India @mygovindia According to medical report there was No sign of sexual assault was found on girl's body in…",FALSE,0,NA,2018-02-27 08:32:46,FALSE,NA,"968403523330228224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GSR2551959",1,TRUE,FALSE,NA,NA
"121","Heartly welcome to Karnatak(Davanageeri) Hon'ble PM Shri Narendra Modiji behalf of Terdal Constituency… https://t.co/feCxM99vKu",FALSE,0,NA,2018-02-27 08:32:39,TRUE,NA,"968403493336829952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatishBangi",0,FALSE,FALSE,NA,NA
"122","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 08:32:20,FALSE,NA,"968403411438731264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nch_z",192,TRUE,FALSE,NA,NA
"123","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:32:16,FALSE,NA,"968403398801240064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sompatelbjp",212,TRUE,FALSE,NA,NA
"124","@abpnewstv @BJP4India @Swamy39 It may be a murder",FALSE,0,"abpnewstv",2018-02-27 08:32:15,FALSE,"968368091494322176","968403393281646592","39240673","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YENNAMDAMODARRA",0,FALSE,FALSE,NA,NA
"125","@BJP4India @narendramodi We r also the economy which allows willful defaulters to go scotfree while farmers hang th… https://t.co/DRjc82AVTb",FALSE,0,"BJP4India",2018-02-27 08:32:15,TRUE,"968353357650976768","968403392002510849","207809313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ipm02",0,FALSE,FALSE,NA,NA
"126","RT @fightertiger99: @rsprasad @_DigitalIndia @mygovindia @GoI_MeitY @PMOIndia @BJP4India Sir...#AblaNari  is Advantageous taking in the #fa…",FALSE,0,NA,2018-02-27 08:32:11,FALSE,NA,"968403374793043969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ksdratan",33,TRUE,FALSE,NA,NA
"127","@DeshpandeSudesh @kuchandrablr @BSYBJP @narendramodi @BJP4Karnataka @BJP4India @OfficeOfRG So what <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Does it mean… https://t.co/uTwCRIU3P7",FALSE,0,"DeshpandeSudesh",2018-02-27 08:32:09,TRUE,"968374181778903042","968403367360909315","950204936939225088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devraj_shellagi",0,FALSE,FALSE,NA,NA
"128","@ManojTiwariMP @narendramodi @SushmaSwaraj @BJP4India @BJP4Delhi @passportsevamea @rpodelhi @MEAIndia @MEAQuery… https://t.co/Rw9eezdK7T",FALSE,0,"ManojTiwariMP",2018-02-27 08:32:03,TRUE,"968398738149404673","968403343822303232","3314976162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huntasgroup",0,FALSE,FALSE,NA,NA
"129","RT @nehabhargavecce: @GaneshPratap79 @ChouhanShivraj @BJP4MP @ChitnisArchana @RSSorg @BJP4India @CMMadhyaPradesh @ChitnisArchana @Manekagan…",FALSE,0,NA,2018-02-27 08:32:03,FALSE,NA,"968403343440687105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aarti95519987",45,TRUE,FALSE,NA,NA
"130","RT @DipendraDipzo: @nsitharaman @PMOIndia @BimalGjm @BJP4India 
Sir/Mam.. theres need of total revamp/rejuvenation of teaindustry.  

https…",FALSE,0,NA,2018-02-27 08:32:01,FALSE,NA,"968403334494289920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DipendraDipzo",42,TRUE,FALSE,NA,NA
